date,location,tourist_count,latitude,longitude,type,capacity,density
2026-01-09,Jaipur Fort,4479,26.9855,75.8513,heritage,35000,12.8
2026-01-09,Kerala Backwaters,3254,9.4981,76.3388,eco,25000,13.0
2026-01-09,Hampi Ruins,4793,15.335,76.46,heritage,20000,24.0
2026-01-09,Udaipur Lakes,4748,24.5854,73.7125,heritage,30000,15.8
2026-01-09,Rishikesh,4651,30.0869,78.2676,spiritual,28000,16.6
2026-01-09,Munnar Hills,2585,10.0889,77.0595,eco,22000,11.8
2026-01-10,Goa Beach,10917,15.2993,73.9512,coastal,50000,21.8
2026-01-10,Taj Mahal,8362,27.1751,78.0421,heritage,40000,20.9
2026-01-10,Jaipur Fort,7132,26.9855,75.8513,heritage,35000,20.4
2026-01-10,Kerala Backwaters,3823,9.4981,76.3388,eco,25000,15.3
2026-01-10,Hampi Ruins,8377,15.335,76.46,heritage,20000,41.9
2026-01-10,Udaipur Lakes,7298,24.5854,73.7125,heritage,30000,24.3
2026-01-10,Rishikesh,6295,30.0869,78.2676,spiritual,28000,22.5
2026-01-10,Munnar Hills,4468,10.0889,77.0595,eco,22000,20.3
2026-01-11,Goa Beach,11690,15.2993,73.9512,coastal,50000,23.4
2026-01-11,Taj Mahal,7709,27.1751,78.0421,heritage,40000,19.3
2026-01-11,Jaipur Fort,6422,26.9855,75.8513,heritage,35000,18.3
2026-01-11,Kerala Backwaters,4583,9.4981,76.3388,eco,25000,18.3
2026-01-11,Hampi Ruins,8349,15.335,76.46,heritage,20000,41.7
2026-01-11,Udaipur Lakes,8329,24.5854,73.7125,heritage,30000,27.8
2026-01-11,Rishikesh,6780,30.0869,78.2676,spiritual,28000,24.2
2026-01-11,Munnar Hills,4225,10.0889,77.0595,eco,22000,19.2
2026-01-12,Goa Beach,7978,15.2993,73.9512,coastal,50000,16.0
2026-01-12,Taj Mahal,5684,27.1751,78.0421,heritage,40000,14.2
2026-01-12,Jaipur Fort,4542,26.9855,75.8513,heritage,35000,13.0
2026-01-12,Kerala Backwaters,2927,9.4981,76.3388,eco,25000,11.7
2026-01-12,Hampi Ruins,5759,15.335,76.46,heritage,20000,28.8
2026-01-12,Udaipur Lakes,5519,24.5854,73.7125,heritage,30000,18.4
2026-01-12,Rishikesh,5151,30.0869,78.2676,spiritual,28000,18.4
2026-01-12,Munnar Hills,2914,10.0889,77.0595,eco,22000,13.2
2026-01-13,Goa Beach,8326,15.2993,73.9512,coastal,50000,16.7
2026-01-13,Taj Mahal,5518,27.1751,78.0421,heritage,40000,13.8
2026-01-13,Jaipur Fort,4835,26.9855,75.8513,heritage,35000,13.8
2026-01-13,Kerala Backwaters,2980,9.4981,76.3388,eco,25000,11.9
2026-01-13,Hampi Ruins,5433,15.335,76.46,heritage,20000,27.2
2026-01-13,Udaipur Lakes,4950,24.5854,73.7125,heritage,30000,16.5
2026-01-13,Rishikesh,3943,30.0869,78.2676,spiritual,28000,14.1
2026-01-13,Munnar Hills,3320,10.0889,77.0595,eco,22000,15.1
2026-01-14,Goa Beach,7919,15.2993,73.9512,coastal,50000,15.8
2026-01-14,Taj Mahal,5761,27.1751,78.0421,heritage,40000,14.4
2026-01-14,Jaipur Fort,5848,26.9855,75.8513,heritage,35000,16.7
2026-01-14,Kerala Backwaters,3364,9.4981,76.3388,eco,25000,13.5
2026-01-14,Hampi Ruins,5167,15.335,76.46,heritage,20000,25.8
2026-01-14,Udaipur Lakes,4880,24.5854,73.7125,heritage,30000,16.3
2026-01-14,Rishikesh,4573,30.0869,78.2676,spiritual,28000,16.3
2026-01-14,Munnar Hills,2621,10.0889,77.0595,eco,22000,11.9
2026-01-15,Goa Beach,7752,15.2993,73.9512,coastal,50000,15.5
2026-01-15,Taj Mahal,5702,27.1751,78.0421,heritage,40000,14.3
2026-01-15,Jaipur Fort,4804,26.9855,75.8513,heritage,35000,13.7
2026-01-15,Kerala Backwaters,2637,9.4981,76.3388,eco,25000,10.5
2026-01-15,Hampi Ruins,5404,15.335,76.46,heritage,20000,27.0
2026-01-15,Udaipur Lakes,5884,24.5854,73.7125,heritage,30000,19.6
2026-01-15,Rishikesh,4587,30.0869,78.2676,spiritual,28000,16.4
2026-01-15,Munnar Hills,2618,10.0889,77.0595,eco,22000,11.9
2026-01-16,Goa Beach,7507,15.2993,73.9512,coastal,50000,15.0
2026-01-16,Taj Mahal,4971,27.1751,78.0421,heritage,40000,12.4
2026-01-16,Jaipur Fort,5957,26.9855,75.8513,heritage,35000,17.0
2026-01-16,Kerala Backwaters,2554,9.4981,76.3388,eco,25000,10.2
2026-01-16,Hampi Ruins,5878,15.335,76.46,heritage,20000,29.4
2026-01-16,Udaipur Lakes,5994,24.5854,73.7125,heritage,30000,20.0
2026-01-16,Rishikesh,4491,30.0869,78.2676,spiritual,28000,16.0
2026-01-16,Munnar Hills,3428,10.0889,77.0595,eco,22000,15.6
2026-01-17,Goa Beach,10107,15.2993,73.9512,coastal,50000,20.2
2026-01-17,Taj Mahal,6249,27.1751,78.0421,heritage,40000,15.6
2026-01-17,Jaipur Fort,6621,26.9855,75.8513,heritage,35000,18.9
2026-01-17,Kerala Backwaters,4801,9.4981,76.3388,eco,25000,19.2
2026-01-17,Hampi Ruins,8152,15.335,76.46,heritage,20000,40.8
2026-01-17,Udaipur Lakes,7778,24.5854,73.7125,heritage,30000,25.9
2026-01-17,Rishikesh,5418,30.0869,78.2676,spiritual,28000,19.4
2026-01-17,Munnar Hills,4126,10.0889,77.0595,eco,22000,18.8
2026-01-18,Goa Beach,9201,15.2993,73.9512,coastal,50000,18.4
2026-01-18,Taj Mahal,7839,27.1751,78.0421,heritage,40000,19.6
2026-01-18,Jaipur Fort,7197,26.9855,75.8513,heritage,35000,20.6
2026-01-18,Kerala Backwaters,4448,9.4981,76.3388,eco,25000,17.8
2026-01-18,Hampi Ruins,7891,15.335,76.46,heritage,20000,39.5
2026-01-18,Udaipur Lakes,7686,24.5854,73.7125,heritage,30000,25.6
2026-01-18,Rishikesh,6904,30.0869,78.2676,spiritual,28000,24.7
2026-01-18,Munnar Hills,4126,10.0889,77.0595,eco,22000,18.8
2026-01-19,Goa Beach,8501,15.2993,73.9512,coastal,50000,17.0
2026-01-19,Taj Mahal,5589,27.1751,78.0421,heritage,40000,14.0
2026-01-19,Jaipur Fort,5924,26.9855,75.8513,heritage,35000,16.9
2026-01-19,Kerala Backwaters,2848,9.4981,76.3388,eco,25000,11.4
2026-01-19,Hampi Ruins,5264,15.335,76.46,heritage,20000,26.3
2026-01-19,Udaipur Lakes,4628,24.5854,73.7125,heritage,30000,15.4
2026-01-19,Rishikesh,5153,30.0869,78.2676,spiritual,28000,18.4
2026-01-19,Munnar Hills,2660,10.0889,77.0595,eco,22000,12.1
2026-01-20,Goa Beach,7067,15.2993,73.9512,coastal,50000,14.1
2026-01-20,Taj Mahal,5377,27.1751,78.0421,heritage,40000,13.4
2026-01-20,Jaipur Fort,4948,26.9855,75.8513,heritage,35000,14.1
2026-01-20,Kerala Backwaters,2905,9.4981,76.3388,eco,25000,11.6
2026-01-20,Hampi Ruins,4848,15.335,76.46,heritage,20000,24.2
2026-01-20,Udaipur Lakes,5976,24.5854,73.7125,heritage,30000,19.9
2026-01-20,Rishikesh,4559,30.0869,78.2676,spiritual,28000,16.3
2026-01-20,Munnar Hills,2828,10.0889,77.0595,eco,22000,12.9
2026-01-21,Goa Beach,6393,15.2993,73.9512,coastal,50000,12.8
2026-01-21,Taj Mahal,5652,27.1751,78.0421,heritage,40000,14.1
2026-01-21,Jaipur Fort,5907,26.9855,75.8513,heritage,35000,16.9
2026-01-21,Kerala Backwaters,2614,9.4981,76.3388,eco,25000,10.5
2026-01-21,Hampi Ruins,4547,15.335,76.46,heritage,20000,22.7
2026-01-21,Udaipur Lakes,5370,24.5854,73.7125,heritage,30000,17.9
2026-01-21,Rishikesh,4770,30.0869,78.2676,spiritual,28000,17.0
2026-01-21,Munnar Hills,2652,10.0889,77.0595,eco,22000,12.1
2026-01-22,Goa Beach,8449,15.2993,73.9512,coastal,50000,16.9
2026-01-22,Taj Mahal,5858,27.1751,78.0421,heritage,40000,14.6
2026-01-22,Jaipur Fort,5060,26.9855,75.8513,heritage,35000,14.5
2026-01-22,Kerala Backwaters,2605,9.4981,76.3388,eco,25000,10.4
2026-01-22,Hampi Ruins,5186,15.335,76.46,heritage,20000,25.9
2026-01-22,Udaipur Lakes,5185,24.5854,73.7125,heritage,30000,17.3
2026-01-22,Rishikesh,4602,30.0869,78.2676,spiritual,28000,16.4
2026-01-22,Munnar Hills,3323,10.0889,77.0595,eco,22000,15.1
2026-01-23,Goa Beach,7817,15.2993,73.9512,coastal,50000,15.6
2026-01-23,Taj Mahal,5659,27.1751,78.0421,heritage,40000,14.1
2026-01-23,Jaipur Fort,4951,26.9855,75.8513,heritage,35000,14.1
2026-01-23,Kerala Backwaters,2806,9.4981,76.3388,eco,25000,11.2
2026-01-23,Hampi Ruins,4552,15.335,76.46,heritage,20000,22.8
2026-01-23,Udaipur Lakes,5887,24.5854,73.7125,heritage,30000,19.6
2026-01-23,Rishikesh,4679,30.0869,78.2676,spiritual,28000,16.7
2026-01-23,Munnar Hills,2728,10.0889,77.0595,eco,22000,12.4
2026-01-24,Goa Beach,12002,15.2993,73.9512,coastal,50000,24.0
2026-01-24,Taj Mahal,7910,27.1751,78.0421,heritage,40000,19.8
2026-01-24,Jaipur Fort,7570,26.9855,75.8513,heritage,35000,21.6
2026-01-24,Kerala Backwaters,4360,9.4981,76.3388,eco,25000,17.4
2026-01-24,Hampi Ruins,6289,15.335,76.46,heritage,20000,31.4
2026-01-24,Udaipur Lakes,6959,24.5854,73.7125,heritage,30000,23.2
2026-01-24,Rishikesh,6023,30.0869,78.2676,spiritual,28000,21.5
2026-01-24,Munnar Hills,3666,10.0889,77.0595,eco,22000,16.7
2026-01-25,Goa Beach,10240,15.2993,73.9512,coastal,50000,20.5
2026-01-25,Taj Mahal,7028,27.1751,78.0421,heritage,40000,17.6
2026-01-25,Jaipur Fort,7915,26.9855,75.8513,heritage,35000,22.6
2026-01-25,Kerala Backwaters,4031,9.4981,76.3388,eco,25000,16.1
2026-01-25,Hampi Ruins,6302,15.335,76.46,heritage,20000,31.5
2026-01-25,Udaipur Lakes,6894,24.5854,73.7125,heritage,30000,23.0
2026-01-25,Rishikesh,6959,30.0869,78.2676,spiritual,28000,24.9
2026-01-25,Munnar Hills,4705,10.0889,77.0595,eco,22000,21.4
2026-01-26,Goa Beach,6663,15.2993,73.9512,coastal,50000,13.3
2026-01-26,Taj Mahal,5599,27.1751,78.0421,heritage,40000,14.0
2026-01-26,Jaipur Fort,4963,26.9855,75.8513,heritage,35000,14.2
2026-01-26,Kerala Backwaters,3287,9.4981,76.3388,eco,25000,13.1
2026-01-26,Hampi Ruins,4735,15.335,76.46,heritage,20000,23.7
2026-01-26,Udaipur Lakes,4498,24.5854,73.7125,heritage,30000,15.0
2026-01-26,Rishikesh,4463,30.0869,78.2676,spiritual,28000,15.9
2026-01-26,Munnar Hills,3289,10.0889,77.0595,eco,22000,14.9
2026-01-27,Goa Beach,7841,15.2993,73.9512,coastal,50000,15.7
2026-01-27,Taj Mahal,4722,27.1751,78.0421,heritage,40000,11.8
2026-01-27,Jaipur Fort,5792,26.9855,75.8513,heritage,35000,16.5
2026-01-27,Kerala Backwaters,3132,9.4981,76.3388,eco,25000,12.5
2026-01-27,Hampi Ruins,5818,15.335,76.46,heritage,20000,29.1
2026-01-27,Udaipur Lakes,5050,24.5854,73.7125,heritage,30000,16.8
2026-01-27,Rishikesh,4783,30.0869,78.2676,spiritual,28000,17.1
2026-01-27,Munnar Hills,2644,10.0889,77.0595,eco,22000,12.0
2026-01-28,Goa Beach,8209,15.2993,73.9512,coastal,50000,16.4
2026-01-28,Taj Mahal,5724,27.1751,78.0421,heritage,40000,14.3
2026-01-28,Jaipur Fort,5189,26.9855,75.8513,heritage,35000,14.8
2026-01-28,Kerala Backwaters,3262,9.4981,76.3388,eco,25000,13.0
2026-01-28,Hampi Ruins,5387,15.335,76.46,heritage,20000,26.9
2026-01-28,Udaipur Lakes,5120,24.5854,73.7125,heritage,30000,17.1
2026-01-28,Rishikesh,4705,30.0869,78.2676,spiritual,28000,16.8
2026-01-28,Munnar Hills,2952,10.0889,77.0595,eco,22000,13.4
2026-01-29,Goa Beach,8013,15.2993,73.9512,coastal,50000,16.0
2026-01-29,Taj Mahal,4693,27.1751,78.0421,heritage,40000,11.7
2026-01-29,Jaipur Fort,5009,26.9855,75.8513,heritage,35000,14.3
2026-01-29,Kerala Backwaters,2579,9.4981,76.3388,eco,25000,10.3
2026-01-29,Hampi Ruins,5945,15.335,76.46,heritage,20000,29.7
2026-01-29,Udaipur Lakes,5921,24.5854,73.7125,heritage,30000,19.7
2026-01-29,Rishikesh,4306,30.0869,78.2676,spiritual,28000,15.4
2026-01-29,Munnar Hills,2951,10.0889,77.0595,eco,22000,13.4
2026-01-30,Goa Beach,8176,15.2993,73.9512,coastal,50000,16.4
2026-01-30,Taj Mahal,5877,27.1751,78.0421,heritage,40000,14.7
2026-01-30,Jaipur Fort,5806,26.9855,75.8513,heritage,35000,16.6
2026-01-30,Kerala Backwaters,2612,9.4981,76.3388,eco,25000,10.4
2026-01-30,Hampi Ruins,5004,15.335,76.46,heritage,20000,25.0
2026-01-30,Udaipur Lakes,4755,24.5854,73.7125,heritage,30000,15.8
2026-01-30,Rishikesh,4460,30.0869,78.2676,spiritual,28000,15.9
2026-01-30,Munnar Hills,2970,10.0889,77.0595,eco,22000,13.5
2026-01-31,Goa Beach,11988,15.2993,73.9512,coastal,50000,24.0
2026-01-31,Taj Mahal,7331,27.1751,78.0421,heritage,40000,18.3
2026-01-31,Jaipur Fort,7480,26.9855,75.8513,heritage,35000,21.4
2026-01-31,Kerala Backwaters,4728,9.4981,76.3388,eco,25000,18.9
2026-01-31,Hampi Ruins,6839,15.335,76.46,heritage,20000,34.2
2026-01-31,Udaipur Lakes,6577,24.5854,73.7125,heritage,30000,21.9
2026-01-31,Rishikesh,5473,30.0869,78.2676,spiritual,28000,19.5
2026-01-31,Munnar Hills,4568,10.0889,77.0595,eco,22000,20.8
2026-02-01,Goa Beach,10164,15.2993,73.9512,coastal,50000,20.3
2026-02-01,Taj Mahal,6763,27.1751,78.0421,heritage,40000,16.9
2026-02-01,Jaipur Fort,6304,26.9855,75.8513,heritage,35000,18.0
2026-02-01,Kerala Backwaters,3614,9.4981,76.3388,eco,25000,14.5
2026-02-01,Hampi Ruins,7511,15.335,76.46,heritage,20000,37.6
2026-02-01,Udaipur Lakes,6833,24.5854,73.7125,heritage,30000,22.8
2026-02-01,Rishikesh,6822,30.0869,78.2676,spiritual,28000,24.4
2026-02-01,Munnar Hills,4614,10.0889,77.0595,eco,22000,21.0
2026-02-02,Goa Beach,7735,15.2993,73.9512,coastal,50000,15.5
2026-02-02,Taj Mahal,4697,27.1751,78.0421,heritage,40000,11.7
2026-02-02,Jaipur Fort,4723,26.9855,75.8513,heritage,35000,13.5
2026-02-02,Kerala Backwaters,2757,9.4981,76.3388,eco,25000,11.0
2026-02-02,Hampi Ruins,4808,15.335,76.46,heritage,20000,24.0
2026-02-02,Udaipur Lakes,5045,24.5854,73.7125,heritage,30000,16.8
2026-02-02,Rishikesh,4066,30.0869,78.2676,spiritual,28000,14.5
2026-02-02,Munnar Hills,3435,10.0889,77.0595,eco,22000,15.6
2026-02-03,Goa Beach,8572,15.2993,73.9512,coastal,50000,17.1
2026-02-03,Taj Mahal,5714,27.1751,78.0421,heritage,40000,14.3
2026-02-03,Jaipur Fort,5791,26.9855,75.8513,heritage,35000,16.5
2026-02-03,Kerala Backwaters,3377,9.4981,76.3388,eco,25000,13.5
2026-02-03,Hampi Ruins,4997,15.335,76.46,heritage,20000,25.0
2026-02-03,Udaipur Lakes,4968,24.5854,73.7125,heritage,30000,16.6
2026-02-03,Rishikesh,5110,30.0869,78.2676,spiritual,28000,18.2
2026-02-03,Munnar Hills,2663,10.0889,77.0595,eco,22000,12.1
2026-02-04,Goa Beach,6795,15.2993,73.9512,coastal,50000,13.6
2026-02-04,Taj Mahal,4506,27.1751,78.0421,heritage,40000,11.3
2026-02-04,Jaipur Fort,5403,26.9855,75.8513,heritage,35000,15.4
2026-02-04,Kerala Backwaters,2987,9.4981,76.3388,eco,25000,11.9
2026-02-04,Hampi Ruins,5462,15.335,76.46,heritage,20000,27.3
2026-02-04,Udaipur Lakes,4866,24.5854,73.7125,heritage,30000,16.2
2026-02-04,Rishikesh,4344,30.0869,78.2676,spiritual,28000,15.5
2026-02-04,Munnar Hills,2984,10.0889,77.0595,eco,22000,13.6
2026-02-05,Goa Beach,6920,15.2993,73.9512,coastal,50000,13.8
2026-02-05,Taj Mahal,5492,27.1751,78.0421,heritage,40000,13.7
2026-02-05,Jaipur Fort,4993,26.9855,75.8513,heritage,35000,14.3
2026-02-05,Kerala Backwaters,3384,9.4981,76.3388,eco,25000,13.5
2026-02-05,Hampi Ruins,4488,15.335,76.46,heritage,20000,22.4
2026-02-05,Udaipur Lakes,5660,24.5854,73.7125,heritage,30000,18.9
2026-02-05,Rishikesh,4154,30.0869,78.2676,spiritual,28000,14.8
2026-02-05,Munnar Hills,2779,10.0889,77.0595,eco,22000,12.6
2026-02-06,Goa Beach,7896,15.2993,73.9512,coastal,50000,15.8
2026-02-06,Taj Mahal,4635,27.1751,78.0421,heritage,40000,11.6
2026-02-06,Jaipur Fort,4703,26.9855,75.8513,heritage,35000,13.4
2026-02-06,Kerala Backwaters,3239,9.4981,76.3388,eco,25000,13.0
2026-02-06,Hampi Ruins,5564,15.335,76.46,heritage,20000,27.8
2026-02-06,Udaipur Lakes,5658,24.5854,73.7125,heritage,30000,18.9
2026-02-06,Rishikesh,3854,30.0869,78.2676,spiritual,28000,13.8
2026-02-06,Munnar Hills,2603,10.0889,77.0595,eco,22000,11.8
2026-02-07,Goa Beach,11513,15.2993,73.9512,coastal,50000,23.0
2026-02-07,Taj Mahal,7441,27.1751,78.0421,heritage,40000,18.6
2026-02-07,Jaipur Fort,7814,26.9855,75.8513,heritage,35000,22.3
2026-02-07,Kerala Backwaters,3645,9.4981,76.3388,eco,25000,14.6
2026-02-07,Hampi Ruins,7228,15.335,76.46,heritage,20000,36.1
2026-02-07,Udaipur Lakes,7305,24.5854,73.7125,heritage,30000,24.3
2026-02-07,Rishikesh,5410,30.0869,78.2676,spiritual,28000,19.3
2026-02-07,Munnar Hills,4468,10.0889,77.0595,eco,22000,20.3
2026-02-08,Goa Beach,11340,15.2993,73.9512,coastal,50000,22.7
2026-02-08,Taj Mahal,7556,27.1751,78.0421,heritage,40000,18.9
2026-02-08,Jaipur Fort,7298,26.9855,75.8513,heritage,35000,20.9
2026-02-08,Kerala Backwaters,3621,9.4981,76.3388,eco,25000,14.5
2026-02-08,Hampi Ruins,7269,15.335,76.46,heritage,20000,36.3
2026-02-08,Udaipur Lakes,7789,24.5854,73.7125,heritage,30000,26.0
2026-02-08,Rishikesh,5766,30.0869,78.2676,spiritual,28000,20.6
2026-02-08,Munnar Hills,3903,10.0889,77.0595,eco,22000,17.7
2026-02-09,Goa Beach,7800,15.2993,73.9512,coastal,50000,15.6
2026-02-09,Taj Mahal,6018,27.1751,78.0421,heritage,40000,15.0
2026-02-09,Jaipur Fort,4893,26.9855,75.8513,heritage,35000,14.0
2026-02-09,Kerala Backwaters,3374,9.4981,76.3388,eco,25000,13.5
2026-02-09,Hampi Ruins,4668,15.335,76.46,heritage,20000,23.3
2026-02-09,Udaipur Lakes,5276,24.5854,73.7125,heritage,30000,17.6
2026-02-09,Rishikesh,4902,30.0869,78.2676,spiritual,28000,17.5
2026-02-09,Munnar Hills,2712,10.0889,77.0595,eco,22000,12.3
2026-02-10,Goa Beach,7978,15.2993,73.9512,coastal,50000,16.0
2026-02-10,Taj Mahal,4881,27.1751,78.0421,heritage,40000,12.2
2026-02-10,Jaipur Fort,5721,26.9855,75.8513,heritage,35000,16.3
2026-02-10,Kerala Backwaters,3257,9.4981,76.3388,eco,25000,13.0
2026-02-10,Hampi Ruins,5075,15.335,76.46,heritage,20000,25.4
2026-02-10,Udaipur Lakes,4916,24.5854,73.7125,heritage,30000,16.4
2026-02-10,Rishikesh,4550,30.0869,78.2676,spiritual,28000,16.2
2026-02-10,Munnar Hills,3419,10.0889,77.0595,eco,22000,15.5
2026-02-11,Goa Beach,6861,15.2993,73.9512,coastal,50000,13.7
2026-02-11,Taj Mahal,5678,27.1751,78.0421,heritage,40000,14.2
2026-02-11,Jaipur Fort,5034,26.9855,75.8513,heritage,35000,14.4
2026-02-11,Kerala Backwaters,3359,9.4981,76.3388,eco,25000,13.4
2026-02-11,Hampi Ruins,4725,15.335,76.46,heritage,20000,23.6
2026-02-11,Udaipur Lakes,5221,24.5854,73.7125,heritage,30000,17.4
2026-02-11,Rishikesh,5119,30.0869,78.2676,spiritual,28000,18.3
2026-02-11,Munnar Hills,3050,10.0889,77.0595,eco,22000,13.9
2026-02-12,Goa Beach,7074,15.2993,73.9512,coastal,50000,14.1
2026-02-12,Taj Mahal,5208,27.1751,78.0421,heritage,40000,13.0
2026-02-12,Jaipur Fort,5695,26.9855,75.8513,heritage,35000,16.3
2026-02-12,Kerala Backwaters,3351,9.4981,76.3388,eco,25000,13.4
2026-02-12,Hampi Ruins,5182,15.335,76.46,heritage,20000,25.9
2026-02-12,Udaipur Lakes,5451,24.5854,73.7125,heritage,30000,18.2
2026-02-12,Rishikesh,3869,30.0869,78.2676,spiritual,28000,13.8
2026-02-12,Munnar Hills,2926,10.0889,77.0595,eco,22000,13.3
2026-02-13,Goa Beach,6902,15.2993,73.9512,coastal,50000,13.8
2026-02-13,Taj Mahal,5379,27.1751,78.0421,heritage,40000,13.4
2026-02-13,Jaipur Fort,5201,26.9855,75.8513,heritage,35000,14.9
2026-02-13,Kerala Backwaters,2928,9.4981,76.3388,eco,25000,11.7
2026-02-13,Hampi Ruins,5095,15.335,76.46,heritage,20000,25.5
2026-02-13,Udaipur Lakes,4943,24.5854,73.7125,heritage,30000,16.5
2026-02-13,Rishikesh,4398,30.0869,78.2676,spiritual,28000,15.7
2026-02-13,Munnar Hills,2554,10.0889,77.0595,eco,22000,11.6
2026-02-14,Goa Beach,11435,15.2993,73.9512,coastal,50000,22.9
2026-02-14,Taj Mahal,8014,27.1751,78.0421,heritage,40000,20.0
2026-02-14,Jaipur Fort,7304,26.9855,75.8513,heritage,35000,20.9
2026-02-14,Kerala Backwaters,3592,9.4981,76.3388,eco,25000,14.4
2026-02-14,Hampi Ruins,6347,15.335,76.46,heritage,20000,31.7
2026-02-14,Udaipur Lakes,8013,24.5854,73.7125,heritage,30000,26.7
2026-02-14,Rishikesh,7102,30.0869,78.2676,spiritual,28000,25.4
2026-02-14,Munnar Hills,3967,10.0889,77.0595,eco,22000,18.0
2026-02-15,Goa Beach,9991,15.2993,73.9512,coastal,50000,20.0
2026-02-15,Taj Mahal,8444,27.1751,78.0421,heritage,40000,21.1
2026-02-15,Jaipur Fort,8078,26.9855,75.8513,heritage,35000,23.1
2026-02-15,Kerala Backwaters,4821,9.4981,76.3388,eco,25000,19.3
2026-02-15,Hampi Ruins,6634,15.335,76.46,heritage,20000,33.2
2026-02-15,Udaipur Lakes,7365,24.5854,73.7125,heritage,30000,24.6
2026-02-15,Rishikesh,5557,30.0869,78.2676,spiritual,28000,19.8
2026-02-15,Munnar Hills,4445,10.0889,77.0595,eco,22000,20.2
2026-02-16,Goa Beach,7289,15.2993,73.9512,coastal,50000,14.6
2026-02-16,Taj Mahal,5492,27.1751,78.0421,heritage,40000,13.7
2026-02-16,Jaipur Fort,5685,26.9855,75.8513,heritage,35000,16.2
2026-02-16,Kerala Backwaters,3133,9.4981,76.3388,eco,25000,12.5
2026-02-16,Hampi Ruins,4999,15.335,76.46,heritage,20000,25.0
2026-02-16,Udaipur Lakes,4774,24.5854,73.7125,heritage,30000,15.9
2026-02-16,Rishikesh,4836,30.0869,78.2676,spiritual,28000,17.3
2026-02-16,Munnar Hills,3018,10.0889,77.0595,eco,22000,13.7
2026-02-17,Goa Beach,7731,15.2993,73.9512,coastal,50000,15.5
2026-02-17,Taj Mahal,4509,27.1751,78.0421,heritage,40000,11.3
2026-02-17,Jaipur Fort,5381,26.9855,75.8513,heritage,35000,15.4
2026-02-17,Kerala Backwaters,3078,9.4981,76.3388,eco,25000,12.3
2026-02-17,Hampi Ruins,5552,15.335,76.46,heritage,20000,27.8
2026-02-17,Udaipur Lakes,4806,24.5854,73.7125,heritage,30000,16.0
2026-02-17,Rishikesh,3872,30.0869,78.2676,spiritual,28000,13.8
2026-02-17,Munnar Hills,3009,10.0889,77.0595,eco,22000,13.7
2026-02-18,Goa Beach,7896,15.2993,73.9512,coastal,50000,15.8
2026-02-18,Taj Mahal,5090,27.1751,78.0421,heritage,40000,12.7
2026-02-18,Jaipur Fort,5124,26.9855,75.8513,heritage,35000,14.6
2026-02-18,Kerala Backwaters,2741,9.4981,76.3388,eco,25000,11.0
2026-02-18,Hampi Ruins,5742,15.335,76.46,heritage,20000,28.7
2026-02-18,Udaipur Lakes,4887,24.5854,73.7125,heritage,30000,16.3
2026-02-18,Rishikesh,4004,30.0869,78.2676,spiritual,28000,14.3
2026-02-18,Munnar Hills,2922,10.0889,77.0595,eco,22000,13.3
2026-02-19,Goa Beach,7608,15.2993,73.9512,coastal,50000,15.2
2026-02-19,Taj Mahal,5957,27.1751,78.0421,heritage,40000,14.9
2026-02-19,Jaipur Fort,5064,26.9855,75.8513,heritage,35000,14.5
2026-02-19,Kerala Backwaters,2964,9.4981,76.3388,eco,25000,11.9
2026-02-19,Hampi Ruins,4489,15.335,76.46,heritage,20000,22.4
2026-02-19,Udaipur Lakes,5315,24.5854,73.7125,heritage,30000,17.7
2026-02-19,Rishikesh,4143,30.0869,78.2676,spiritual,28000,14.8
2026-02-19,Munnar Hills,3403,10.0889,77.0595,eco,22000,15.5
2026-02-20,Goa Beach,6429,15.2993,73.9512,coastal,50000,12.9
2026-02-20,Taj Mahal,5288,27.1751,78.0421,heritage,40000,13.2
2026-02-20,Jaipur Fort,5857,26.9855,75.8513,heritage,35000,16.7
2026-02-20,Kerala Backwaters,2609,9.4981,76.3388,eco,25000,10.4
2026-02-20,Hampi Ruins,5816,15.335,76.46,heritage,20000,29.1
2026-02-20,Udaipur Lakes,4641,24.5854,73.7125,heritage,30000,15.5
2026-02-20,Rishikesh,3855,30.0869,78.2676,spiritual,28000,13.8
2026-02-20,Munnar Hills,2655,10.0889,77.0595,eco,22000,12.1
2026-02-21,Goa Beach,10336,15.2993,73.9512,coastal,50000,20.7
2026-02-21,Taj Mahal,6731,27.1751,78.0421,heritage,40000,16.8
2026-02-21,Jaipur Fort,6380,26.9855,75.8513,heritage,35000,18.2
2026-02-21,Kerala Backwaters,4160,9.4981,76.3388,eco,25000,16.6
2026-02-21,Hampi Ruins,6300,15.335,76.46,heritage,20000,31.5
2026-02-21,Udaipur Lakes,7990,24.5854,73.7125,heritage,30000,26.6
2026-02-21,Rishikesh,7018,30.0869,78.2676,spiritual,28000,25.1
2026-02-21,Munnar Hills,4265,10.0889,77.0595,eco,22000,19.4
2026-02-22,Goa Beach,10379,15.2993,73.9512,coastal,50000,20.8
2026-02-22,Taj Mahal,7640,27.1751,78.0421,heritage,40000,19.1
2026-02-22,Jaipur Fort,8218,26.9855,75.8513,heritage,35000,23.5
2026-02-22,Kerala Backwaters,4596,9.4981,76.3388,eco,25000,18.4
2026-02-22,Hampi Ruins,6690,15.335,76.46,heritage,20000,33.5
2026-02-22,Udaipur Lakes,8201,24.5854,73.7125,heritage,30000,27.3
2026-02-22,Rishikesh,7039,30.0869,78.2676,spiritual,28000,25.1
